Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
171010_Ip_Hela_ugi	121	107	1.1582	0.6276	200	56590	573440	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.106	18.43	18.43	13.52	13.33	0.09653	0	0.09653	0	0	0.1927	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	122	108	1.1686	0.6336	200	53517	562070	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.106	18.36	18.36	13.57	13.37	0.09819	0	0.09819	0	0	0.1921	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	123	109	1.1792	0.6259	200	64791	511470	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.106	18.29	18.29	13.61	13.41	0.09987	0	0.09987	0	0	0.1916	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	124	110	1.1896	0.6002	170.92	60828	562720	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.106	18.22	18.22	13.65	13.45	0.1015	0	0.1015	0	0	0.191	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	125	111	1.1996	0.6373	200	60990	506260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.105	18.15	18.15	13.7	13.49	0.1031	0	0.1031	0	0	0.1905	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	126	112	1.2102	0.6245	200	55371	476030	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.105	18.07	18.07	13.74	13.53	0.1048	0	0.1048	0	0	0.1899	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	127	113	1.2206	0.6287	200	50984	523460	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.105	18	18	13.79	13.57	0.1065	0	0.1065	0	0	0.1894	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	128	114	1.2311	0.629	200	60312	544690	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.105	17.93	17.93	13.83	13.62	0.1081	0	0.1081	0	0	0.1888	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	129	115	1.2416	0.6216	193.87	64370	533960	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.105	17.86	17.86	13.87	13.66	0.1098	0	0.1098	0	0	0.1883	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	130	116	1.252	0.634	200	66020	550820	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.104	17.79	17.79	13.92	13.7	0.1114	0	0.1114	0	0	0.1877	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	131	117	1.2625	0.62551	200	70793	551570	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.104	17.72	17.72	13.96	13.74	0.1131	0	0.1131	0	0	0.1872	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	132	118	1.273	0.64919	200	65454	523820	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.104	17.64	17.64	14.01	13.78	0.1148	0	0.1148	0	0	0.1866	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	133	119	1.2838	0.60961	200	58703	518260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.104	17.57	17.57	14.05	13.82	0.1165	0	0.1165	0	0	0.186	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	134	120	1.2939	0.63239	200	57999	487100	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.104	17.5	17.5	14.1	13.86	0.1181	0	0.1181	0	0	0.1855	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	135	121	1.3045	0.62601	200	61821	551270	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.103	17.43	17.43	14.14	13.91	0.1198	0	0.1198	0	0	0.1849	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	136	122	1.3149	0.6294	200	54416	534450	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.103	17.36	17.36	14.18	13.95	0.1214	0	0.1214	0	0	0.1844	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	137	123	1.3254	0.8455	200	68657	603150	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.103	17.29	17.29	14.23	13.99	0.1231	0	0.1231	0	0	0.1838	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	139	124	1.3395	0.6179	200	73770	575430	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.103	17.19	17.19	14.29	14.05	0.1253	0	0.1253	0	0	0.1831	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	140	125	1.3498	0.6085	200	73968	607560	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.103	17.12	17.12	14.33	14.09	0.1269	0	0.1269	0	0	0.1826	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	141	126	1.3599	0.6316	200	67930	578990	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.097	17.07	17.07	14.34	14.1	0.1275	0	0.1275	0	0	0.1844	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	142	127	1.3705	0.8683	200	83654	635230	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.091	17.01	17.01	14.35	14.11	0.1281	0	0.1281	0	0	0.1863	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	144	128	1.3849	0.5969	200	71968	559460	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.083	16.93	16.93	14.37	14.12	0.1288	0	0.1288	0	0	0.189	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	145	129	1.3949	0.6303	200	73730	635010	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.077	16.88	16.88	14.38	14.13	0.1294	0	0.1294	0	0	0.1908	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	146	130	1.4054	0.6333	200	67805	566040	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.071	16.83	16.83	14.39	14.14	0.1299	0	0.1299	0	0	0.1928	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	147	131	1.4159	0.6252	200	74510	603340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.065	16.77	16.77	14.4	14.15	0.1305	0	0.1305	0	0	0.1947	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	148	132	1.4264	0.6299	200	71062	609440	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.059	16.72	16.72	14.41	14.16	0.131	0	0.131	0	0	0.1967	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	149	133	1.4368	0.63	200	61809	564730	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.053	16.66	16.66	14.42	14.17	0.1316	0	0.1316	0	0	0.1986	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	150	134	1.4474	0.6316	200	78461	578880	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.047	16.61	16.61	14.43	14.17	0.1321	0	0.1321	0	0	0.2006	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	151	135	1.4579	0.8387	200	65293	563970	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.041	16.55	16.55	14.44	14.18	0.1327	0	0.1327	0	0	0.2025	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	153	136	1.4719	0.5976	200	64532	538620	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.033	16.48	16.48	14.46	14.2	0.1334	0	0.1334	0	0	0.2051	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	154	137	1.4818	0.8436	200	68467	503020	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.028	16.43	16.43	14.47	14.21	0.134	0	0.134	0	0	0.2069	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	156	138	1.4959	0.8089	200	59064	529400	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.02	16.35	16.35	14.48	14.22	0.1347	0	0.1347	0	0	0.2096	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	158	139	1.5094	0.5984	200	66297	538890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.012	16.28	16.28	14.5	14.23	0.1354	0	0.1354	0	0	0.2121	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	159	140	1.5193	0.631	200	63538	557630	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4.006	16.23	16.23	14.51	14.24	0.1359	0	0.1359	0	0	0.2139	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	160	141	1.5298	0.6276	200	60415	485430	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	4	16.17	16.17	14.52	14.25	0.1365	0	0.1365	0	0	0.2158	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	161	142	1.5403	0.6358	200	49906	508950	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.995	16.12	16.12	14.53	14.26	0.1371	0	0.1371	0	0	0.2178	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	162	143	1.5509	0.8372	200	51358	528290	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.988	16.06	16.06	14.54	14.27	0.1376	0	0.1376	0	0	0.2197	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	164	144	1.5649	0.5985	200	84069	583080	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.981	15.99	15.99	14.56	14.28	0.1384	0	0.1384	0	0	0.2223	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	165	145	1.5748	0.6295	200	77037	594840	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.975	15.94	15.94	14.57	14.29	0.1389	0	0.1389	0	0	0.2242	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	166	146	1.5853	0.6298	200	59116	560040	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.969	15.88	15.88	14.58	14.3	0.1394	0	0.1394	0	0	0.2261	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	167	147	1.5958	0.63071	200	56968	497040	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.963	15.83	15.83	14.59	14.31	0.14	0	0.14	0	0	0.2281	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	168	148	1.6063	0.6266	200	55458	540220	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.957	15.77	15.77	14.6	14.32	0.1405	0	0.1405	0	0	0.23	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	169	149	1.6168	0.63	200	54475	546660	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.951	15.72	15.72	14.61	14.33	0.1411	0	0.1411	0	0	0.2319	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	170	150	1.6273	0.6307	200	61911	556580	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.945	15.66	15.66	14.62	14.34	0.1417	0	0.1417	0	0	0.2339	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	171	151	1.6378	0.6314	200	69828	580020	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.939	15.61	15.61	14.63	14.35	0.1422	0	0.1422	0	0	0.2358	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	172	152	1.6483	0.62611	200	59678	533870	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.933	15.55	15.55	14.64	14.36	0.1428	0	0.1428	0	0	0.2378	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	173	153	1.6587	0.6295	200	54074	515240	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.924	15.45	15.45	14.66	14.37	0.1424	0	0.1424	0	0	0.239	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	174	154	1.6692	0.6296	200	65333	524650	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.914	15.34	15.34	14.68	14.39	0.1418	0	0.1418	0	0	0.2401	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	175	155	1.6797	0.85369	200	49138	496180	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.904	15.23	15.23	14.69	14.41	0.1413	0	0.1413	0	0	0.2412	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	177	156	1.694	0.5981	200	61255	487020	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.891	15.08	15.08	14.72	14.44	0.1405	0	0.1405	0	0	0.2427	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	178	157	1.7039	0.6292	200	72871	554280	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.881	14.97	14.97	14.73	14.45	0.14	0	0.14	0	0	0.2438	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	179	158	1.7144	0.6392	200	61107	576950	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.872	14.86	14.86	14.75	14.47	0.1394	0	0.1394	0	0	0.2449	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	180	159	1.7251	0.6198	200	74407	555500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.861	14.75	14.75	14.77	14.49	0.1389	0	0.1389	0	0	0.246	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	181	160	1.7354	0.6293	200	56525	534430	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.852	14.64	14.64	14.79	14.51	0.1383	0	0.1383	0	0	0.2471	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	182	161	1.7459	0.6289	200	69135	543840	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.842	14.53	14.53	14.81	14.53	0.1378	0	0.1378	0	0	0.2482	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	183	162	1.7564	0.8449	200	60601	551920	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.832	14.42	14.42	14.82	14.55	0.1372	0	0.1372	0	0	0.2494	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	185	163	1.7704	0.5981	200	60443	528610	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.819	14.27	14.27	14.85	14.57	0.1365	0	0.1365	0	0	0.2508	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	186	164	1.7804	0.6285	200	61126	505050	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.809	14.16	14.16	14.86	14.59	0.136	0	0.136	0	0	0.2519	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	187	165	1.7909	0.6352	200	62548	574380	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.799	14.05	14.05	14.88	14.61	0.1354	0	0.1354	0	0	0.253	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	188	166	1.8015	0.6236	200	71021	565260	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.79	13.94	13.94	14.9	14.63	0.1348	0	0.1348	0	0	0.2541	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	189	167	1.8119	0.6296	200	64248	552780	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.78	13.83	13.83	14.92	14.65	0.1343	0	0.1343	0	0	0.2552	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	190	168	1.8224	0.6301	200	60417	554890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.77	13.72	13.72	14.93	14.67	0.1337	0	0.1337	0	0	0.2563	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	191	169	1.8329	0.6335	200	75677	608170	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.76	13.61	13.61	14.95	14.69	0.1332	0	0.1332	0	0	0.2574	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	192	170	1.8434	0.6256	200	73324	589080	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.75	13.5	13.5	14.97	14.71	0.1326	0	0.1326	0	0	0.2586	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	193	171	1.8539	0.6293	200	100570	773730	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.74	13.39	13.39	14.99	14.72	0.1321	0	0.1321	0	0	0.2597	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	194	172	1.8643	0.63121	200	98121	693710	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.73	13.28	13.28	15.01	14.74	0.1315	0	0.1315	0	0	0.2608	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	195	173	1.8749	0.5681	118.05	82504	836500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.72	13.17	13.17	15.02	14.76	0.131	0	0.131	0	0	0.2619	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	196	174	1.8843	0.5586	146.23	86237	749220	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.711	13.07	13.07	15.04	14.78	0.1305	0	0.1305	0	0	0.2629	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	197	175	1.8936	0.84369	200	77081	608430	1	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.703	12.97	12.97	15.06	14.8	0.13	0	0.13	0	0	0.2639	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	199	176	1.9077	0.5499	129.47	66143	657190	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.689	12.82	12.82	15.08	14.82	0.1292	0	0.1292	0	0	0.2654	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	200	177	1.9169	0.5276	120.87	66040	720940	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.681	12.72	12.72	15.09	14.84	0.1287	0	0.1287	0	0	0.2663	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	201	178	1.9257	0.5571	127.36	57713	713450	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.673	12.63	12.63	15.11	14.85	0.1283	0	0.1283	0	0	0.2673	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	202	179	1.9349	0.6283	200	62641	595550	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.664	12.53	12.53	15.13	14.87	0.1278	0	0.1278	0	0	0.2682	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	203	180	1.9454	0.6325	200	54753	539620	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.654	12.42	12.42	15.14	14.89	0.1272	0	0.1272	0	0	0.2694	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	204	181	1.956	0.5626	135.22	49539	804980	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.648	12.4	12.4	15.16	14.9	0.1275	0	0.1275	0	0	0.2713	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	205	182	1.9653	0.5626	132.84	45542	679440	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.646	12.46	12.46	15.17	14.92	0.1282	0	0.1282	0	0	0.2735	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	206	183	1.9747	0.5722	126.63	66409	692180	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.644	12.51	12.51	15.19	14.93	0.1289	0	0.1289	0	0	0.2757	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	207	184	1.9842	0.5816	164.96	81303	699760	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.642	12.56	12.56	15.2	14.94	0.1297	0	0.1297	0	0	0.278	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	208	185	1.9939	0.6259	200	49377	544320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.64	12.61	12.61	15.22	14.96	0.1305	0	0.1305	0	0	0.2803	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	209	186	2.0044	0.5619	132.96	47705	700270	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.637	12.66	12.66	15.23	14.97	0.1313	0	0.1313	0	0	0.2828	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	210	187	2.0137	0.5659	135.53	46424	667910	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.635	12.71	12.71	15.25	14.98	0.132	0	0.132	0	0	0.285	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	211	188	2.0232	1.2791	200	40729	531330	3	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.633	12.76	12.76	15.26	15	0.1328	0	0.1328	0	0	0.2873	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	215	189	2.0445	0.5271	129.4	36622	795330	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.628	12.88	12.88	15.3	15.02	0.1345	0	0.1345	0	0	0.2923	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	216	190	2.0533	0.5662	131.06	40269	741320	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.626	12.93	12.93	15.31	15.04	0.1352	0	0.1352	0	0	0.2944	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	217	191	2.0627	0.56309	136.69	54087	577210	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.624	12.98	12.98	15.32	15.05	0.1359	0	0.1359	0	0	0.2967	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	218	192	2.0721	0.62601	200	45939	516920	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.622	13.03	13.03	15.34	15.06	0.1367	0	0.1367	0	0	0.2989	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	219	193	2.0825	0.6308	200	55899	498840	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.62	13.08	13.08	15.35	15.08	0.1375	0	0.1375	0	0	0.3014	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	220	194	2.093	0.6287	200	52539	548870	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.617	13.14	13.14	15.37	15.09	0.1383	0	0.1383	0	0	0.3039	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	221	195	2.1035	0.6328	200	55292	509150	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.615	13.19	13.19	15.39	15.1	0.1392	0	0.1392	0	0	0.3064	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	222	196	2.1141	0.62671	200	45695	458350	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.612	13.25	13.25	15.4	15.12	0.14	0	0.14	0	0	0.3089	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	223	197	2.1245	0.6299	200	36636	513860	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.61	13.31	13.31	15.42	15.13	0.1408	0	0.1408	0	0	0.3114	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	224	198	2.135	0.6298	200	51351	474980	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.608	13.36	13.36	15.43	15.15	0.1417	0	0.1417	0	0	0.3139	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	225	199	2.1455	0.6315	200	56660	543500	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.605	13.42	13.42	15.45	15.16	0.1425	0	0.1425	0	0	0.3164	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	226	200	2.156	0.62681	200	78410	601990	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.603	13.48	13.48	15.47	15.17	0.1433	0	0.1433	0	0	0.3189	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	227	201	2.1665	0.6285	200	55306	509930	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.601	13.53	13.53	15.48	15.19	0.1442	0	0.1442	0	0	0.3214	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	228	202	2.177	0.6304	200	56331	473340	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.598	13.59	13.59	15.5	15.2	0.145	0	0.145	0	0	0.3239	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	229	203	2.1875	0.6318	200	56369	495580	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.596	13.64	13.64	15.52	15.22	0.1458	0	0.1458	0	0	0.3264	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	230	204	2.198	0.62691	200	51505	500920	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.593	13.7	13.7	15.53	15.23	0.1467	0	0.1467	0	0	0.3289	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	231	205	2.2084	0.6295	200	68999	572880	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.591	13.76	13.76	15.55	15.25	0.1475	0	0.1475	0	0	0.3314	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	232	206	2.2189	0.6346	200	51125	497330	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.589	13.81	13.81	15.56	15.26	0.1483	0	0.1483	0	0	0.3339	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	233	207	2.2295	0.62659	200	65105	528020	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.586	13.87	13.87	15.58	15.27	0.1492	0	0.1492	0	0	0.3364	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	234	208	2.2399	0.5692	142.41	36084	657350	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.584	13.92	13.92	15.6	15.29	0.15	0	0.15	0	0	0.3389	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	235	209	2.2494	0.5724	141.46	35481	734940	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.582	13.97	13.97	15.61	15.3	0.1507	0	0.1507	0	0	0.3411	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	236	210	2.259	0.5702	141.74	31327	717770	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.571	13.77	13.77	15.61	15.3	0.1506	0	0.1506	0	0	0.341	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	237	211	2.2685	0.5766	143.4	30481	740890	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.56	13.55	13.55	15.6	15.29	0.1503	0	0.1503	0	0	0.3408	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	238	212	2.2781	0.5693	144.11	37869	629470	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.548	13.33	13.33	15.6	15.29	0.1501	0	0.1501	0	0	0.3405	0	0	NaN	NaN	NaN	NaN
171010_Ip_Hela_ugi	239	213	2.2876	0.576	146.57	25489	746150	0	0	//data/RawRead/171010_Ip_Hela_ugi.raw	3.537	13.11	13.11	15.59	15.28	0.1498	0	0.1498	0	0	0.3403	0	0	NaN	NaN	NaN	NaN
