Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
171010_Ip_Hela_ugi	970	9.429	0.4714	0	0	0	0	NaN	0.007143	0	0
171010_Ip_Hela_ugi	971	9.293	0.4646	0	0	0	0	NaN	0.006786	0	0
171010_Ip_Hela_ugi	972	9.157	0.4579	0	0	0	0	NaN	0.006429	0	0
171010_Ip_Hela_ugi	973	9.021	0.4511	0	0	0	0	NaN	0.006071	0	0
171010_Ip_Hela_ugi	974	8.886	0.4443	0	0	0	0	NaN	0.005714	0	0
171010_Ip_Hela_ugi	975	8.75	0.4375	0	0	0	0	NaN	0.005357	0	0
171010_Ip_Hela_ugi	976	8.614	0.4307	0	0	0	0	NaN	0.005	0	0
171010_Ip_Hela_ugi	977	8.479	0.4239	0	0	0	0	NaN	0.004643	0	0
171010_Ip_Hela_ugi	978	8.343	0.4171	0	0	0	0	NaN	0.004286	0	0
171010_Ip_Hela_ugi	979	8.207	0.4104	0	0	0	0	NaN	0.003929	0	0
171010_Ip_Hela_ugi	980	8.071	0.4036	0	0	0	0	NaN	0.003571	0	0
171010_Ip_Hela_ugi	981	7.936	0.3968	0	0	0	0	NaN	0.003214	0	0
171010_Ip_Hela_ugi	982	7.8	0.39	0	0	0	0	NaN	0.002857	0	0
171010_Ip_Hela_ugi	983	7.664	0.3832	0	0	0	0	NaN	0.0025	0	0
171010_Ip_Hela_ugi	984	7.529	0.3764	0	0	0	0	NaN	0.002143	0	0
171010_Ip_Hela_ugi	985	7.393	0.3696	0	0	0	0	NaN	0.001786	0	0
171010_Ip_Hela_ugi	986	7.257	0.3629	0	0	0	0	NaN	0.001429	0	0
171010_Ip_Hela_ugi	987	7.121	0.3561	0	0	0	0	NaN	0.001071	0	0
171010_Ip_Hela_ugi	988	6.986	0.3493	0	0	0	0	NaN	0.0007143	0	0
171010_Ip_Hela_ugi	989	6.85	0.3425	0	0	0	0	NaN	0.0003571	0	0
171010_Ip_Hela_ugi	990	6.714	0.3357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	991	6.614	0.3307	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	992	6.514	0.3257	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	993	6.414	0.3207	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	994	6.314	0.3157	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	995	6.214	0.3107	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	996	6.114	0.3057	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	997	6.014	0.3007	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	998	5.914	0.2957	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	999	5.814	0.2907	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1000	5.714	0.2857	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1001	5.614	0.2807	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1002	5.514	0.2757	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1003	5.414	0.2707	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1004	5.314	0.2657	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1005	5.214	0.2607	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1006	5.114	0.2557	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1007	5.014	0.2507	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1008	4.914	0.2457	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1009	4.814	0.2407	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1010	4.714	0.2357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1011	4.693	0.2346	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1012	4.671	0.2336	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1013	4.65	0.2325	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1014	4.629	0.2314	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1015	4.607	0.2304	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1016	4.586	0.2293	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1017	4.564	0.2282	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1018	4.543	0.2271	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1019	4.521	0.2261	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1020	4.5	0.225	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1021	4.479	0.2239	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1022	4.457	0.2229	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1023	4.436	0.2218	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1024	4.414	0.2207	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1025	4.393	0.2196	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1026	4.371	0.2186	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1027	4.35	0.2175	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1028	4.329	0.2164	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1029	4.307	0.2154	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1030	4.286	0.2143	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1031	4.243	0.2121	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1032	4.2	0.21	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1033	4.157	0.2079	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1034	4.114	0.2057	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1035	4.071	0.2036	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1036	4.029	0.2014	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1037	3.986	0.1993	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1038	3.943	0.1971	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1039	3.9	0.195	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1040	3.857	0.1929	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1041	3.814	0.1907	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1042	3.771	0.1886	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1043	3.729	0.1864	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1044	3.686	0.1843	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1045	3.643	0.1821	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1046	3.6	0.18	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1047	3.557	0.1779	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1048	3.514	0.1757	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1049	3.471	0.1736	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1050	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1051	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1052	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1053	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1054	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1055	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1056	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1057	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1058	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1059	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1060	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1061	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1062	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1063	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1064	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1065	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1066	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1067	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1068	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1069	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1070	3.429	0.1714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1071	3.407	0.1704	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1072	3.386	0.1693	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1073	3.364	0.1682	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1074	3.343	0.1671	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1075	3.321	0.1661	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1076	3.3	0.165	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1077	3.279	0.1639	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1078	3.257	0.1629	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1079	3.236	0.1618	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1080	3.214	0.1607	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1081	3.193	0.1596	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1082	3.171	0.1586	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1083	3.15	0.1575	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1084	3.129	0.1564	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1085	3.107	0.1554	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1086	3.086	0.1543	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1087	3.064	0.1532	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1088	3.043	0.1521	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1089	3.021	0.1511	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1090	3	0.15	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1091	2.993	0.1496	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1092	2.986	0.1493	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1093	2.979	0.1489	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1094	2.971	0.1486	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1095	2.964	0.1482	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1096	2.957	0.1479	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1097	2.95	0.1475	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1098	2.943	0.1471	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1099	2.936	0.1468	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1100	2.929	0.1464	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1101	2.921	0.1461	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1102	2.914	0.1457	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1103	2.907	0.1454	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1104	2.9	0.145	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1105	2.893	0.1446	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1106	2.886	0.1443	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1107	2.879	0.1439	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1108	2.871	0.1436	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1109	2.864	0.1432	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1110	2.857	0.1429	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1111	2.843	0.1421	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1112	2.829	0.1414	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1113	2.814	0.1407	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1114	2.8	0.14	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1115	2.786	0.1393	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1116	2.771	0.1386	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1117	2.757	0.1379	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1118	2.743	0.1371	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1119	2.729	0.1364	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1120	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1121	2.7	0.135	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1122	2.686	0.1343	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1123	2.671	0.1336	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1124	2.657	0.1329	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1125	2.643	0.1321	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1126	2.629	0.1314	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1127	2.614	0.1307	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1128	2.6	0.13	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1129	2.586	0.1293	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1130	2.571	0.1286	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1131	2.557	0.1279	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1132	2.543	0.1271	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1133	2.529	0.1264	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1134	2.514	0.1257	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1135	2.5	0.125	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1136	2.486	0.1243	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1137	2.471	0.1236	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1138	2.457	0.1229	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1139	2.443	0.1221	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1140	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1141	2.414	0.1207	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1142	2.4	0.12	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1143	2.386	0.1193	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1144	2.371	0.1186	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1145	2.357	0.1179	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1146	2.343	0.1171	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1147	2.329	0.1164	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1148	2.314	0.1157	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1149	2.3	0.115	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1150	2.286	0.1143	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1151	2.321	0.1161	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1152	2.357	0.1179	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1153	2.393	0.1196	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1154	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1155	2.464	0.1232	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1156	2.5	0.125	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1157	2.536	0.1268	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1158	2.571	0.1286	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1159	2.607	0.1304	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1160	2.643	0.1321	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1161	2.679	0.1339	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1162	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1163	2.75	0.1375	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1164	2.786	0.1393	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1165	2.821	0.1411	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1166	2.857	0.1429	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1167	2.893	0.1446	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1168	2.929	0.1464	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1169	2.964	0.1482	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1170	3	0.15	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1171	3.007	0.1504	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1172	3.014	0.1507	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1173	3.021	0.1511	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1174	3.029	0.1514	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1175	3.036	0.1518	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1176	3.043	0.1521	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1177	3.05	0.1525	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1178	3.057	0.1529	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1179	3.064	0.1532	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1180	3.071	0.1536	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1181	3.079	0.1539	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1182	3.086	0.1543	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1183	3.093	0.1546	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1184	3.1	0.155	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1185	3.107	0.1554	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1186	3.114	0.1557	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1187	3.121	0.1561	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1188	3.129	0.1564	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1189	3.136	0.1568	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1190	3.143	0.1571	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1191	3.107	0.1554	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1192	3.071	0.1536	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1193	3.036	0.1518	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1194	3	0.15	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1195	2.964	0.1482	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1196	2.929	0.1464	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1197	2.893	0.1446	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1198	2.857	0.1429	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1199	2.821	0.1411	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1200	2.786	0.1393	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1201	2.75	0.1375	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1202	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1203	2.679	0.1339	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1204	2.643	0.1321	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1205	2.607	0.1304	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1206	2.571	0.1286	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1207	2.536	0.1268	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1208	2.5	0.125	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1209	2.464	0.1232	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1210	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1211	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1212	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1213	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1214	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1215	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1216	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1217	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1218	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1219	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1220	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1221	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1222	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1223	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1224	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1225	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1226	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1227	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1228	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1229	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1230	2.429	0.1214	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1231	2.4	0.12	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1232	2.371	0.1186	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1233	2.343	0.1171	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1234	2.314	0.1157	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1235	2.286	0.1143	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1236	2.257	0.1129	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1237	2.229	0.1114	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1238	2.2	0.11	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1239	2.171	0.1086	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1240	2.143	0.1071	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1241	2.114	0.1057	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1242	2.086	0.1043	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1243	2.057	0.1029	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1244	2.029	0.1014	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1245	2	0.1	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1246	1.971	0.09857	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1247	1.943	0.09714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1248	1.914	0.09571	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1249	1.886	0.09429	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1250	1.857	0.09286	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1251	1.9	0.095	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1252	1.943	0.09714	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1253	1.986	0.09929	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1254	2.029	0.1014	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1255	2.071	0.1036	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1256	2.114	0.1057	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1257	2.157	0.1079	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1258	2.2	0.11	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1259	2.243	0.1121	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1260	2.286	0.1143	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1261	2.329	0.1164	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1262	2.371	0.1186	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1263	2.414	0.1207	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1264	2.457	0.1229	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1265	2.5	0.125	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1266	2.543	0.1271	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1267	2.586	0.1293	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1268	2.629	0.1314	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1269	2.671	0.1336	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1270	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1271	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1272	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1273	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1274	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1275	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1276	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1277	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1278	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1279	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1280	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1281	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1282	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1283	2.714	0.1357	0	0	0	0	NaN	0	0	
171010_Ip_Hela_ugi	1284	2.714	0.1357	0	0	0	0	NaN	0	0	
